subject,predicate,object
Hypoglycemia,HAS_SYMPTOM,blurred_and_distorted_vision
Hypoglycemia,HAS_SYMPTOM,excessive_hunger
Hypoglycemia,HAS_SYMPTOM,drying_and_tingling_lips
Hypoglycemia,HAS_SYMPTOM,slurred_speech
Hypoglycemia,HAS_SYMPTOM,irritability
Hypoglycemia,HAS_SYMPTOM,palpitations
Hypoglycemia,HAS_SYMPTOM,vomiting
Hypoglycemia,HAS_SYMPTOM,fatigue
Hypoglycemia,HAS_SYMPTOM,anxiety
Hypoglycemia,HAS_SYMPTOM,headache
Hypoglycemia,HAS_SYMPTOM,nausea
Hypoglycemia,HAS_SYMPTOM,blurred_and_distorted_vision
Hypoglycemia,HAS_SYMPTOM,excessive_hunger
Hypoglycemia,HAS_SYMPTOM,drying_and_tingling_lips
Hypoglycemia,HAS_SYMPTOM,slurred_speech
Hypoglycemia,HAS_SYMPTOM,irritability
Hypoglycemia,HAS_SYMPTOM,palpitations
Hypoglycemia,HAS_SYMPTOM,vomiting
Hypoglycemia,HAS_SYMPTOM,fatigue
Hypoglycemia,HAS_SYMPTOM,anxiety
Hypoglycemia,HAS_SYMPTOM,sweating
Hypoglycemia,HAS_SYMPTOM,nausea
Hypoglycemia,HAS_SYMPTOM,blurred_and_distorted_vision
Hypoglycemia,HAS_SYMPTOM,excessive_hunger
Hypoglycemia,HAS_SYMPTOM,drying_and_tingling_lips
Hypoglycemia,HAS_SYMPTOM,slurred_speech
Hypoglycemia,HAS_SYMPTOM,irritability
Hypoglycemia,HAS_SYMPTOM,palpitations
Hypoglycemia,HAS_SYMPTOM,vomiting
Hypoglycemia,HAS_SYMPTOM,fatigue
Hypoglycemia,HAS_SYMPTOM,anxiety
Hypoglycemia,HAS_SYMPTOM,sweating
Hypoglycemia,HAS_SYMPTOM,headache
Hypoglycemia,HAS_SYMPTOM,blurred_and_distorted_vision
Hypoglycemia,HAS_SYMPTOM,excessive_hunger
Hypoglycemia,HAS_SYMPTOM,drying_and_tingling_lips
Hypoglycemia,HAS_SYMPTOM,slurred_speech
Hypoglycemia,HAS_SYMPTOM,irritability
Hypoglycemia,HAS_SYMPTOM,palpitations
Hypoglycemia,HAS_SYMPTOM,vomiting
Hypoglycemia,HAS_SYMPTOM,fatigue
Hypoglycemia,HAS_SYMPTOM,anxiety
Hypoglycemia,HAS_SYMPTOM,sweating
Hypoglycemia,HAS_SYMPTOM,headache
Hypoglycemia,HAS_SYMPTOM,nausea
Hypoglycemia,HAS_SYMPTOM,excessive_hunger
Hypoglycemia,HAS_SYMPTOM,drying_and_tingling_lips
Hypoglycemia,HAS_SYMPTOM,slurred_speech
Hypoglycemia,HAS_SYMPTOM,irritability
Hypoglycemia,HAS_SYMPTOM,palpitations
Osteoarthristis,HAS_SYMPTOM,joint_pain
Osteoarthristis,HAS_SYMPTOM,neck_pain
Osteoarthristis,HAS_SYMPTOM,knee_pain
Osteoarthristis,HAS_SYMPTOM,hip_joint_pain
Osteoarthristis,HAS_SYMPTOM,swelling_joints
Osteoarthristis,HAS_SYMPTOM,painful_walking
Osteoarthristis,HAS_SYMPTOM,joint_pain
Osteoarthristis,HAS_SYMPTOM,neck_pain
Osteoarthristis,HAS_SYMPTOM,knee_pain
Osteoarthristis,HAS_SYMPTOM,hip_joint_pain
Osteoarthristis,HAS_SYMPTOM,swelling_joints
Osteoarthristis,HAS_SYMPTOM,painful_walking
Osteoarthristis,HAS_SYMPTOM,neck_pain
Osteoarthristis,HAS_SYMPTOM,knee_pain
Osteoarthristis,HAS_SYMPTOM,hip_joint_pain
Osteoarthristis,HAS_SYMPTOM,swelling_joints
Osteoarthristis,HAS_SYMPTOM,painful_walking
Osteoarthristis,HAS_SYMPTOM,joint_pain
Osteoarthristis,HAS_SYMPTOM,knee_pain
Osteoarthristis,HAS_SYMPTOM,hip_joint_pain
Osteoarthristis,HAS_SYMPTOM,swelling_joints
Osteoarthristis,HAS_SYMPTOM,painful_walking
Osteoarthristis,HAS_SYMPTOM,joint_pain
Osteoarthristis,HAS_SYMPTOM,neck_pain
Osteoarthristis,HAS_SYMPTOM,hip_joint_pain
Osteoarthristis,HAS_SYMPTOM,swelling_joints
Osteoarthristis,HAS_SYMPTOM,painful_walking
Osteoarthristis,HAS_SYMPTOM,joint_pain
Osteoarthristis,HAS_SYMPTOM,neck_pain
Osteoarthristis,HAS_SYMPTOM,knee_pain
Osteoarthristis,HAS_SYMPTOM,swelling_joints
Osteoarthristis,HAS_SYMPTOM,painful_walking
Osteoarthristis,HAS_SYMPTOM,joint_pain
Osteoarthristis,HAS_SYMPTOM,neck_pain
Osteoarthristis,HAS_SYMPTOM,knee_pain
Osteoarthristis,HAS_SYMPTOM,hip_joint_pain
Osteoarthristis,HAS_SYMPTOM,painful_walking
Osteoarthristis,HAS_SYMPTOM,joint_pain
Osteoarthristis,HAS_SYMPTOM,neck_pain
Osteoarthristis,HAS_SYMPTOM,knee_pain
Osteoarthristis,HAS_SYMPTOM,hip_joint_pain
Osteoarthristis,HAS_SYMPTOM,swelling_joints
Osteoarthristis,HAS_SYMPTOM,joint_pain
Osteoarthristis,HAS_SYMPTOM,neck_pain
Osteoarthristis,HAS_SYMPTOM,knee_pain
Osteoarthristis,HAS_SYMPTOM,hip_joint_pain
Osteoarthristis,HAS_SYMPTOM,swelling_joints
Osteoarthristis,HAS_SYMPTOM,painful_walking
Osteoarthristis,HAS_SYMPTOM,joint_pain
Osteoarthristis,HAS_SYMPTOM,neck_pain
Osteoarthristis,HAS_SYMPTOM,knee_pain
Osteoarthristis,HAS_SYMPTOM,hip_joint_pain
Osteoarthristis,HAS_SYMPTOM,swelling_joints
Osteoarthristis,HAS_SYMPTOM,painful_walking
Arthritis,HAS_SYMPTOM,muscle_weakness
Arthritis,HAS_SYMPTOM,stiff_neck
Arthritis,HAS_SYMPTOM,swelling_joints
Arthritis,HAS_SYMPTOM,movement_stiffness
Arthritis,HAS_SYMPTOM,painful_walking
Arthritis,HAS_SYMPTOM,muscle_weakness
Arthritis,HAS_SYMPTOM,stiff_neck
Arthritis,HAS_SYMPTOM,swelling_joints
Arthritis,HAS_SYMPTOM,movement_stiffness
Arthritis,HAS_SYMPTOM,painful_walking
Arthritis,HAS_SYMPTOM,stiff_neck
Arthritis,HAS_SYMPTOM,swelling_joints
Arthritis,HAS_SYMPTOM,movement_stiffness
Arthritis,HAS_SYMPTOM,painful_walking
Arthritis,HAS_SYMPTOM,muscle_weakness
Arthritis,HAS_SYMPTOM,swelling_joints
Arthritis,HAS_SYMPTOM,movement_stiffness
Arthritis,HAS_SYMPTOM,painful_walking
Arthritis,HAS_SYMPTOM,muscle_weakness
Arthritis,HAS_SYMPTOM,stiff_neck
Arthritis,HAS_SYMPTOM,movement_stiffness
Arthritis,HAS_SYMPTOM,painful_walking
Arthritis,HAS_SYMPTOM,muscle_weakness
Arthritis,HAS_SYMPTOM,stiff_neck
Arthritis,HAS_SYMPTOM,swelling_joints
Arthritis,HAS_SYMPTOM,painful_walking
Arthritis,HAS_SYMPTOM,muscle_weakness
Arthritis,HAS_SYMPTOM,stiff_neck
Arthritis,HAS_SYMPTOM,swelling_joints
Arthritis,HAS_SYMPTOM,movement_stiffness
Arthritis,HAS_SYMPTOM,painful_walking
Arthritis,HAS_SYMPTOM,muscle_weakness
Arthritis,HAS_SYMPTOM,stiff_neck
Arthritis,HAS_SYMPTOM,swelling_joints
Arthritis,HAS_SYMPTOM,movement_stiffness
Arthritis,HAS_SYMPTOM,muscle_weakness
Arthritis,HAS_SYMPTOM,stiff_neck
Arthritis,HAS_SYMPTOM,swelling_joints
Arthritis,HAS_SYMPTOM,movement_stiffness
Arthritis,HAS_SYMPTOM,painful_walking
Arthritis,HAS_SYMPTOM,muscle_weakness
Arthritis,HAS_SYMPTOM,stiff_neck
Arthritis,HAS_SYMPTOM,swelling_joints
Arthritis,HAS_SYMPTOM,movement_stiffness
Arthritis,HAS_SYMPTOM,painful_walking
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,vomiting
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,headache
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,nausea
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,spinning_movements
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,loss_of_balance
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,unsteadiness
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,vomiting
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,headache
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,nausea
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,spinning_movements
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,loss_of_balance
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,unsteadiness
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,headache
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,nausea
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,spinning_movements
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,loss_of_balance
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,unsteadiness
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,vomiting
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,nausea
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,spinning_movements
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,loss_of_balance
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,unsteadiness
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,vomiting
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,headache
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,spinning_movements
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,loss_of_balance
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,unsteadiness
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,vomiting
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,headache
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,nausea
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,loss_of_balance
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,unsteadiness
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,vomiting
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,headache
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,nausea
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,spinning_movements
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,unsteadiness
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,vomiting
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,headache
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,nausea
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,spinning_movements
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,loss_of_balance
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,vomiting
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,headache
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,nausea
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,spinning_movements
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,loss_of_balance
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,unsteadiness
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,vomiting
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,headache
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,nausea
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,loss_of_balance
(vertigo) Paroymsal  Positional Vertigo,HAS_SYMPTOM,unsteadiness
Acne,HAS_SYMPTOM,skin_rash
Acne,HAS_SYMPTOM,pus_filled_pimples
Acne,HAS_SYMPTOM,blackheads
Acne,HAS_SYMPTOM,scurring
Acne,HAS_SYMPTOM,skin_rash
Acne,HAS_SYMPTOM,pus_filled_pimples
Acne,HAS_SYMPTOM,blackheads
Acne,HAS_SYMPTOM,scurring
Acne,HAS_SYMPTOM,pus_filled_pimples
Acne,HAS_SYMPTOM,blackheads
Acne,HAS_SYMPTOM,scurring
Acne,HAS_SYMPTOM,skin_rash
Acne,HAS_SYMPTOM,blackheads
Acne,HAS_SYMPTOM,scurring
Acne,HAS_SYMPTOM,skin_rash
Acne,HAS_SYMPTOM,pus_filled_pimples
Acne,HAS_SYMPTOM,scurring
Acne,HAS_SYMPTOM,skin_rash
Acne,HAS_SYMPTOM,pus_filled_pimples
Acne,HAS_SYMPTOM,blackheads
Acne,HAS_SYMPTOM,skin_rash
Acne,HAS_SYMPTOM,pus_filled_pimples
Acne,HAS_SYMPTOM,blackheads
Acne,HAS_SYMPTOM,scurring
Acne,HAS_SYMPTOM,skin_rash
Acne,HAS_SYMPTOM,pus_filled_pimples
Acne,HAS_SYMPTOM,blackheads
Acne,HAS_SYMPTOM,skin_rash
Acne,HAS_SYMPTOM,pus_filled_pimples
Acne,HAS_SYMPTOM,scurring
Acne,HAS_SYMPTOM,skin_rash
Acne,HAS_SYMPTOM,blackheads
Acne,HAS_SYMPTOM,scurring
Urinary tract infection,HAS_SYMPTOM,burning_micturition
Urinary tract infection,HAS_SYMPTOM,bladder_discomfort
Urinary tract infection,HAS_SYMPTOM,foul_smell_of urine
Urinary tract infection,HAS_SYMPTOM,continuous_feel_of_urine
Urinary tract infection,HAS_SYMPTOM,burning_micturition
Urinary tract infection,HAS_SYMPTOM,bladder_discomfort
Urinary tract infection,HAS_SYMPTOM,foul_smell_of urine
Urinary tract infection,HAS_SYMPTOM,continuous_feel_of_urine
Urinary tract infection,HAS_SYMPTOM,bladder_discomfort
Urinary tract infection,HAS_SYMPTOM,foul_smell_of urine
Urinary tract infection,HAS_SYMPTOM,continuous_feel_of_urine
Urinary tract infection,HAS_SYMPTOM,burning_micturition
Urinary tract infection,HAS_SYMPTOM,foul_smell_of urine
Urinary tract infection,HAS_SYMPTOM,continuous_feel_of_urine
Urinary tract infection,HAS_SYMPTOM,burning_micturition
Urinary tract infection,HAS_SYMPTOM,bladder_discomfort
Urinary tract infection,HAS_SYMPTOM,continuous_feel_of_urine
Urinary tract infection,HAS_SYMPTOM,burning_micturition
Urinary tract infection,HAS_SYMPTOM,bladder_discomfort
Urinary tract infection,HAS_SYMPTOM,foul_smell_of urine
Urinary tract infection,HAS_SYMPTOM,burning_micturition
Urinary tract infection,HAS_SYMPTOM,bladder_discomfort
Urinary tract infection,HAS_SYMPTOM,foul_smell_of urine
Urinary tract infection,HAS_SYMPTOM,continuous_feel_of_urine
Urinary tract infection,HAS_SYMPTOM,burning_micturition
Urinary tract infection,HAS_SYMPTOM,bladder_discomfort
Urinary tract infection,HAS_SYMPTOM,continuous_feel_of_urine
Urinary tract infection,HAS_SYMPTOM,bladder_discomfort
Urinary tract infection,HAS_SYMPTOM,foul_smell_of urine
Urinary tract infection,HAS_SYMPTOM,continuous_feel_of_urine
Urinary tract infection,HAS_SYMPTOM,burning_micturition
Urinary tract infection,HAS_SYMPTOM,bladder_discomfort
Urinary tract infection,HAS_SYMPTOM,continuous_feel_of_urine
Psoriasis,HAS_SYMPTOM,skin_rash
Psoriasis,HAS_SYMPTOM,joint_pain
Psoriasis,HAS_SYMPTOM,skin_peeling
Psoriasis,HAS_SYMPTOM,silver_like_dusting
Psoriasis,HAS_SYMPTOM,small_dents_in_nails
Psoriasis,HAS_SYMPTOM,inflammatory_nails
Psoriasis,HAS_SYMPTOM,skin_rash
Psoriasis,HAS_SYMPTOM,joint_pain
Psoriasis,HAS_SYMPTOM,skin_peeling
Psoriasis,HAS_SYMPTOM,silver_like_dusting
Psoriasis,HAS_SYMPTOM,small_dents_in_nails
Psoriasis,HAS_SYMPTOM,inflammatory_nails
Psoriasis,HAS_SYMPTOM,joint_pain
Psoriasis,HAS_SYMPTOM,skin_peeling
Psoriasis,HAS_SYMPTOM,silver_like_dusting
Psoriasis,HAS_SYMPTOM,small_dents_in_nails
Psoriasis,HAS_SYMPTOM,inflammatory_nails
Psoriasis,HAS_SYMPTOM,skin_rash
Psoriasis,HAS_SYMPTOM,skin_peeling
Psoriasis,HAS_SYMPTOM,silver_like_dusting
Psoriasis,HAS_SYMPTOM,small_dents_in_nails
Psoriasis,HAS_SYMPTOM,inflammatory_nails
Psoriasis,HAS_SYMPTOM,skin_rash
Psoriasis,HAS_SYMPTOM,joint_pain
Psoriasis,HAS_SYMPTOM,silver_like_dusting
Psoriasis,HAS_SYMPTOM,small_dents_in_nails
Psoriasis,HAS_SYMPTOM,inflammatory_nails
Psoriasis,HAS_SYMPTOM,skin_rash
Psoriasis,HAS_SYMPTOM,joint_pain
Psoriasis,HAS_SYMPTOM,skin_peeling
Psoriasis,HAS_SYMPTOM,small_dents_in_nails
Psoriasis,HAS_SYMPTOM,inflammatory_nails
Psoriasis,HAS_SYMPTOM,skin_rash
Psoriasis,HAS_SYMPTOM,joint_pain
Psoriasis,HAS_SYMPTOM,skin_peeling
Psoriasis,HAS_SYMPTOM,silver_like_dusting
Psoriasis,HAS_SYMPTOM,inflammatory_nails
Psoriasis,HAS_SYMPTOM,skin_rash
Psoriasis,HAS_SYMPTOM,joint_pain
Psoriasis,HAS_SYMPTOM,skin_peeling
Psoriasis,HAS_SYMPTOM,silver_like_dusting
Psoriasis,HAS_SYMPTOM,small_dents_in_nails
Psoriasis,HAS_SYMPTOM,skin_rash
Psoriasis,HAS_SYMPTOM,joint_pain
Psoriasis,HAS_SYMPTOM,skin_peeling
Psoriasis,HAS_SYMPTOM,silver_like_dusting
Psoriasis,HAS_SYMPTOM,small_dents_in_nails
Psoriasis,HAS_SYMPTOM,inflammatory_nails
Psoriasis,HAS_SYMPTOM,skin_rash
Psoriasis,HAS_SYMPTOM,joint_pain
Psoriasis,HAS_SYMPTOM,skin_peeling
Psoriasis,HAS_SYMPTOM,silver_like_dusting
Psoriasis,HAS_SYMPTOM,small_dents_in_nails
Psoriasis,HAS_SYMPTOM,inflammatory_nails
Impetigo,HAS_SYMPTOM,skin_rash
Impetigo,HAS_SYMPTOM,high_fever
Impetigo,HAS_SYMPTOM,blister
Impetigo,HAS_SYMPTOM,red_sore_around_nose
Impetigo,HAS_SYMPTOM,yellow_crust_ooze
Impetigo,HAS_SYMPTOM,skin_rash
Impetigo,HAS_SYMPTOM,high_fever
Impetigo,HAS_SYMPTOM,blister
Impetigo,HAS_SYMPTOM,red_sore_around_nose
Impetigo,HAS_SYMPTOM,yellow_crust_ooze
Impetigo,HAS_SYMPTOM,high_fever
Impetigo,HAS_SYMPTOM,blister
Impetigo,HAS_SYMPTOM,red_sore_around_nose
Impetigo,HAS_SYMPTOM,yellow_crust_ooze
Impetigo,HAS_SYMPTOM,skin_rash
Impetigo,HAS_SYMPTOM,blister
Impetigo,HAS_SYMPTOM,red_sore_around_nose
Impetigo,HAS_SYMPTOM,yellow_crust_ooze
Impetigo,HAS_SYMPTOM,skin_rash
Impetigo,HAS_SYMPTOM,blister
Impetigo,HAS_SYMPTOM,red_sore_around_nose
Impetigo,HAS_SYMPTOM,yellow_crust_ooze
Impetigo,HAS_SYMPTOM,skin_rash
Impetigo,HAS_SYMPTOM,high_fever
Impetigo,HAS_SYMPTOM,red_sore_around_nose
Impetigo,HAS_SYMPTOM,yellow_crust_ooze
Impetigo,HAS_SYMPTOM,skin_rash
Impetigo,HAS_SYMPTOM,high_fever
Impetigo,HAS_SYMPTOM,blister
Impetigo,HAS_SYMPTOM,yellow_crust_ooze
Impetigo,HAS_SYMPTOM,skin_rash
Impetigo,HAS_SYMPTOM,high_fever
Impetigo,HAS_SYMPTOM,blister
Impetigo,HAS_SYMPTOM,red_sore_around_nose
Impetigo,HAS_SYMPTOM,skin_rash
Impetigo,HAS_SYMPTOM,high_fever
Impetigo,HAS_SYMPTOM,blister
Impetigo,HAS_SYMPTOM,red_sore_around_nose
Impetigo,HAS_SYMPTOM,yellow_crust_ooze
Impetigo,HAS_SYMPTOM,skin_rash
Impetigo,HAS_SYMPTOM,blister
Impetigo,HAS_SYMPTOM,red_sore_around_nose
Impetigo,HAS_SYMPTOM,yellow_crust_ooze
Fungal infection,HAS_SYMPTOM,itching
Fungal infection,HAS_SYMPTOM,skin_rash
Fungal infection,HAS_SYMPTOM,nodal_skin_eruptions
Fungal infection,HAS_SYMPTOM,dischromic _patches
Fungal infection,HAS_SYMPTOM,skin_rash
Fungal infection,HAS_SYMPTOM,nodal_skin_eruptions
Fungal infection,HAS_SYMPTOM,dischromic _patches
Fungal infection,HAS_SYMPTOM,itching
Fungal infection,HAS_SYMPTOM,nodal_skin_eruptions
Fungal infection,HAS_SYMPTOM,dischromic _patches
Fungal infection,HAS_SYMPTOM,itching
Fungal infection,HAS_SYMPTOM,skin_rash
Fungal infection,HAS_SYMPTOM,dischromic _patches
Fungal infection,HAS_SYMPTOM,itching
Fungal infection,HAS_SYMPTOM,skin_rash
Fungal infection,HAS_SYMPTOM,nodal_skin_eruptions
Fungal infection,HAS_SYMPTOM,skin_rash
Fungal infection,HAS_SYMPTOM,nodal_skin_eruptions
Fungal infection,HAS_SYMPTOM,dischromic _patches
Fungal infection,HAS_SYMPTOM,itching
Fungal infection,HAS_SYMPTOM,nodal_skin_eruptions
Fungal infection,HAS_SYMPTOM,dischromic _patches
Fungal infection,HAS_SYMPTOM,itching
Fungal infection,HAS_SYMPTOM,skin_rash
Fungal infection,HAS_SYMPTOM,dischromic _patches
Fungal infection,HAS_SYMPTOM,itching
Fungal infection,HAS_SYMPTOM,skin_rash
Fungal infection,HAS_SYMPTOM,nodal_skin_eruptions
Fungal infection,HAS_SYMPTOM,itching
Fungal infection,HAS_SYMPTOM,skin_rash
Fungal infection,HAS_SYMPTOM,nodal_skin_eruptions
Fungal infection,HAS_SYMPTOM,dischromic _patches
Allergy,HAS_SYMPTOM,continuous_sneezing
Allergy,HAS_SYMPTOM,shivering
Allergy,HAS_SYMPTOM,chills
Allergy,HAS_SYMPTOM,watering_from_eyes
Allergy,HAS_SYMPTOM,shivering
Allergy,HAS_SYMPTOM,chills
Allergy,HAS_SYMPTOM,watering_from_eyes
Allergy,HAS_SYMPTOM,continuous_sneezing
Allergy,HAS_SYMPTOM,chills
Allergy,HAS_SYMPTOM,watering_from_eyes
Allergy,HAS_SYMPTOM,continuous_sneezing
Allergy,HAS_SYMPTOM,shivering
Allergy,HAS_SYMPTOM,watering_from_eyes
Allergy,HAS_SYMPTOM,continuous_sneezing
Allergy,HAS_SYMPTOM,shivering
Allergy,HAS_SYMPTOM,chills
Allergy,HAS_SYMPTOM,shivering
Allergy,HAS_SYMPTOM,chills
Allergy,HAS_SYMPTOM,watering_from_eyes
Allergy,HAS_SYMPTOM,continuous_sneezing
Allergy,HAS_SYMPTOM,chills
Allergy,HAS_SYMPTOM,watering_from_eyes
Allergy,HAS_SYMPTOM,continuous_sneezing
Allergy,HAS_SYMPTOM,shivering
Allergy,HAS_SYMPTOM,watering_from_eyes
Allergy,HAS_SYMPTOM,continuous_sneezing
Allergy,HAS_SYMPTOM,shivering
Allergy,HAS_SYMPTOM,chills
Allergy,HAS_SYMPTOM,continuous_sneezing
Allergy,HAS_SYMPTOM,shivering
Allergy,HAS_SYMPTOM,chills
Allergy,HAS_SYMPTOM,watering_from_eyes
GERD,HAS_SYMPTOM,stomach_pain
GERD,HAS_SYMPTOM,acidity
GERD,HAS_SYMPTOM,ulcers_on_tongue
GERD,HAS_SYMPTOM,vomiting
GERD,HAS_SYMPTOM,cough
GERD,HAS_SYMPTOM,chest_pain
GERD,HAS_SYMPTOM,stomach_pain
GERD,HAS_SYMPTOM,ulcers_on_tongue
GERD,HAS_SYMPTOM,vomiting
GERD,HAS_SYMPTOM,cough
GERD,HAS_SYMPTOM,chest_pain
GERD,HAS_SYMPTOM,stomach_pain
GERD,HAS_SYMPTOM,acidity
GERD,HAS_SYMPTOM,vomiting
GERD,HAS_SYMPTOM,cough
GERD,HAS_SYMPTOM,chest_pain
GERD,HAS_SYMPTOM,stomach_pain
GERD,HAS_SYMPTOM,acidity
GERD,HAS_SYMPTOM,ulcers_on_tongue
GERD,HAS_SYMPTOM,cough
GERD,HAS_SYMPTOM,chest_pain
GERD,HAS_SYMPTOM,stomach_pain
GERD,HAS_SYMPTOM,acidity
GERD,HAS_SYMPTOM,ulcers_on_tongue
GERD,HAS_SYMPTOM,vomiting
GERD,HAS_SYMPTOM,chest_pain
GERD,HAS_SYMPTOM,stomach_pain
GERD,HAS_SYMPTOM,acidity
GERD,HAS_SYMPTOM,ulcers_on_tongue
GERD,HAS_SYMPTOM,vomiting
GERD,HAS_SYMPTOM,cough
GERD,HAS_SYMPTOM,acidity
GERD,HAS_SYMPTOM,ulcers_on_tongue
GERD,HAS_SYMPTOM,vomiting
GERD,HAS_SYMPTOM,cough
GERD,HAS_SYMPTOM,chest_pain
GERD,HAS_SYMPTOM,stomach_pain
GERD,HAS_SYMPTOM,ulcers_on_tongue
GERD,HAS_SYMPTOM,vomiting
GERD,HAS_SYMPTOM,cough
GERD,HAS_SYMPTOM,chest_pain
GERD,HAS_SYMPTOM,stomach_pain
GERD,HAS_SYMPTOM,acidity
GERD,HAS_SYMPTOM,vomiting
GERD,HAS_SYMPTOM,cough
GERD,HAS_SYMPTOM,chest_pain
GERD,HAS_SYMPTOM,stomach_pain
GERD,HAS_SYMPTOM,acidity
GERD,HAS_SYMPTOM,ulcers_on_tongue
GERD,HAS_SYMPTOM,cough
GERD,HAS_SYMPTOM,chest_pain
Chronic cholestasis,HAS_SYMPTOM,itching
Chronic cholestasis,HAS_SYMPTOM,vomiting
Chronic cholestasis,HAS_SYMPTOM,yellowish_skin
Chronic cholestasis,HAS_SYMPTOM,nausea
Chronic cholestasis,HAS_SYMPTOM,loss_of_appetite
Chronic cholestasis,HAS_SYMPTOM,abdominal_pain
Chronic cholestasis,HAS_SYMPTOM,yellowing_of_eyes
Chronic cholestasis,HAS_SYMPTOM,vomiting
Chronic cholestasis,HAS_SYMPTOM,yellowish_skin
Chronic cholestasis,HAS_SYMPTOM,nausea
Chronic cholestasis,HAS_SYMPTOM,loss_of_appetite
Chronic cholestasis,HAS_SYMPTOM,abdominal_pain
Chronic cholestasis,HAS_SYMPTOM,yellowing_of_eyes
Chronic cholestasis,HAS_SYMPTOM,itching
Chronic cholestasis,HAS_SYMPTOM,yellowish_skin
Chronic cholestasis,HAS_SYMPTOM,nausea
Chronic cholestasis,HAS_SYMPTOM,loss_of_appetite
Chronic cholestasis,HAS_SYMPTOM,abdominal_pain
Chronic cholestasis,HAS_SYMPTOM,yellowing_of_eyes
Chronic cholestasis,HAS_SYMPTOM,itching
Chronic cholestasis,HAS_SYMPTOM,vomiting
Chronic cholestasis,HAS_SYMPTOM,nausea
Chronic cholestasis,HAS_SYMPTOM,loss_of_appetite
Chronic cholestasis,HAS_SYMPTOM,abdominal_pain
Chronic cholestasis,HAS_SYMPTOM,yellowing_of_eyes
Chronic cholestasis,HAS_SYMPTOM,itching
Chronic cholestasis,HAS_SYMPTOM,vomiting
Chronic cholestasis,HAS_SYMPTOM,yellowish_skin
Chronic cholestasis,HAS_SYMPTOM,loss_of_appetite
Chronic cholestasis,HAS_SYMPTOM,abdominal_pain
Chronic cholestasis,HAS_SYMPTOM,yellowing_of_eyes
